# ID(s) interactor A,ID(s) interactor B,Alt. ID(s) interactor A,Alt. ID(s) interactor B,Alias(es) interactor A,Alias(es) interactor B,Interaction detection method(s),Publication 1st author(s),Publication Identifier(s),Taxid interactor A,Taxid interactor B,Interaction type(s),Source database(s),Interaction identifier(s),Confidence value(s)
uniprotkb:Q96331,uniprotkb:Q8LFJ5,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8LFJ5|intact:EBI-4452345|ensemblplants:AT1G22270.1|uniprotkb:Q681G4|uniprotkb:Q67ZR1|uniprotkb:Q9LME3,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:t112a_arath(display_short)|psi-mi:Multifunctional methyltransferase subunit TRM112 homolog A(display_long)|uniprotkb:TRM112A(gene name)|uniprotkb:At1g22270(locus name)|uniprotkb:T16E15.11(orf name)|uniprotkb:tRNA methyltransferase 112 homolog A(gene name synonym)|uniprotkb:SMO2(gene name synonym)|uniprotkb:Protein SMALL ORGAN 2(gene name synonym)|uniprotkb:Multifunctional methyltransferase subunit TRM112-like protein At1g22270(gene name synonym)|IntAct:AT1G22270(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4501784|imex:IM-16043-2473,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8S9L5,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q56WB5|uniprotkb:Q9FLP1|ensemblplants:AT5G55220.1|intact:EBI-4441280|uniprotkb:Q8S9L5,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:tig_arath(display_short)|psi-mi:Trigger factor-like protein TIG, Chloroplastic(display_long)|uniprotkb:Peptidyl-prolyl cis-trans isomerase TIG(gene name synonym)|uniprotkb:Immunophilin TIG(gene name synonym)|uniprotkb:Rotamase(gene name synonym)|uniprotkb:MCO15_17(orf name)|uniprotkb:At5g55220(locus name)|uniprotkb:tig(gene name)|IntAct:AT5G55220(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4503200|imex:IM-16043-2650,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9FPQ8,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8GXB5|uniprotkb:Q8LG94|uniprotkb:Q9LQ05|ensemblplants:AT1G62990.1|intact:EBI-1154004|uniprotkb:Q9FPQ8,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:knat7_arath(display_short)|psi-mi:Homeobox protein knotted-1-like 7(display_long)|uniprotkb:At1g62990(locus name)|uniprotkb:IRX11(gene name synonym)|uniprotkb:Protein KNAT7(gene name synonym)|uniprotkb:Protein IRREGULAR XYLEM 11(gene name synonym)|uniprotkb:F16P17.16(orf name)|uniprotkb:KNAT7(gene name)|IntAct:AT1G62990(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4516832|imex:IM-16043-4354,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:P0DI12,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8LCB9|uniprotkb:Q8LKN3|uniprotkb:P0DI12|intact:EBI-4456124|uniprotkb:Q9LUF3,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:sae1b_arath(display_short)|psi-mi:SUMO-activating enzyme subunit 1B(display_long)|uniprotkb:SAE1-2(gene name synonym)|uniprotkb:SUMO-activating enzyme subunit 1-2(gene name synonym)|uniprotkb:Ubiquitin-like 1-activating enzyme E1A(gene name synonym)|uniprotkb:MBA10.22(orf name)|uniprotkb:MFB16.15(orf name)|uniprotkb:At5g50580(locus name)|uniprotkb:At5g50680(locus name)|uniprotkb:SAE1B-1(gene name)|uniprotkb:SAE1B(gene name)|IntAct:\""AT5G50580,AT5G50680\""(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4521600|imex:IM-16043-4950,intact-miscore:0.37
uniprotkb:Q84M24,uniprotkb:Q96331,uniprotkb:Q84M24|intact:EBI-4450952|ensemblplants:AT2G41700.1|uniprotkb:Q8S8T6|uniprotkb:Q9SDB1|uniprotkb:Q2V410|uniprotkb:Q8W010|uniprotkb:Q941E2,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:ab1a_arath(display_short)|psi-mi:ABC transporter A family member 1(display_long)|uniprotkb:ABCA1(gene name)|uniprotkb:At2g41700(locus name)|uniprotkb:T32G6.22(orf name)|uniprotkb:ABC one homolog protein 1(gene name synonym)|uniprotkb:AOH1(gene name synonym)|uniprotkb:ABC1(gene name synonym)|IntAct:AT2G41700(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4494912|imex:IM-16043-1614,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q84TG3,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q84TG3|intact:EBI-4426389|ensemblplants:AT2G35930.1|uniprotkb:Q9SJ57,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:pub23_arath(display_short)|psi-mi:E3 ubiquitin-protein ligase PUB23(display_long)|uniprotkb:PUB23(gene name)|uniprotkb:At2g35930(locus name)|uniprotkb:F11F19.16(orf name)|uniprotkb:U-box domain-containing protein 23(gene name synonym)|uniprotkb:Plant U-box protein 23(gene name synonym)|uniprotkb:RING-type E3 ubiquitin transferase PUB23(gene name synonym)|IntAct:AT2G35930(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4495304|imex:IM-16043-1663,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q945M1,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q56Z32|uniprotkb:Q8LDS9|uniprotkb:O65692|ensemblplants:AT4G34700.1|intact:EBI-4450595|uniprotkb:Q945M1,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:ndub9_arath(display_short)|psi-mi:NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9(display_long)|uniprotkb:B22 subunit of eukaryotic mitochondrial complex I(gene name synonym)|uniprotkb:Complex I-B22(gene name synonym)|uniprotkb:NADH-ubiquinone oxidoreductase B22 subunit(gene name synonym)|uniprotkb:T4L20_280(orf name)|uniprotkb:At4g34700(locus name)|uniprotkb:CIB22(gene name)|IntAct:AT4G34700(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4507800|imex:IM-16043-3225,intact-miscore:0.37
uniprotkb:O22265,uniprotkb:Q96331,uniprotkb:Q93V50|uniprotkb:Q940I7|uniprotkb:Q9SAU3|ensemblplants:AT2G47450.1|intact:EBI-780656|uniprotkb:O22265,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,"psi-mi:sr43c_arath(display_short)|psi-mi:Signal recognition particle 43 kDa protein, chloroplastic(display_long)|uniprotkb:CAO(gene name)|uniprotkb:T30B22.25(orf name)|uniprotkb:At2g47450(locus name)|uniprotkb:Chromo protein SRP43(gene name synonym)|uniprotkb:CPSRP43(gene name synonym)|IntAct:AT2G47450(author assigned name)","psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4483024|imex:IM-16043-128,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9ASS6,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q53YK9|uniprotkb:Q8L9L5|uniprotkb:Q9FY98|uniprotkb:F4K2G0|ensemblplants:AT5G13120.1|intact:EBI-1807485|uniprotkb:Q9ASS6,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:pnsl5_arath(display_short)|psi-mi:Photosynthetic NDH subunit of lumenal location 5, chloroplastic(display_long)|uniprotkb:Thylakoid lumen PPIase of 20 kDa(gene name synonym)|uniprotkb:T19L5_80(orf name)|uniprotkb:At5g13120(locus name)|uniprotkb:CYP20-2(gene name synonym)|uniprotkb:Cyclophilin of 20 kDa 2(gene name synonym)|uniprotkb:Peptidyl-prolyl cis-trans isomerase CYP20-2(gene name synonym)|uniprotkb:Rotamase CYP20-2(gene name synonym)|uniprotkb:PNSL5(gene name)|IntAct:AT5G13120(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4510880|imex:IM-16043-3610,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9AT76,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,intact:EBI-622174|uniprotkb:O49291|uniprotkb:Q7XYY7|uniprotkb:Q9FPN9|uniprotkb:Q9FPN8|ensemblplants:AT1G77080.4|intact:EBI-592103|uniprotkb:Q9AT76,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:agl27_arath(display_short)|psi-mi:Agamous-like MADS-box protein AGL27(display_long)|uniprotkb:At1g77080(locus name)|uniprotkb:MADS box FLC1-like nuclear protein(gene name synonym)|uniprotkb:Protein FLOWERING LOCUS M(gene name synonym)|uniprotkb:Protein MADS AFFECTING FLOWERING 1(gene name synonym)|uniprotkb:F22K20.15(orf name)|uniprotkb:FLM(gene name synonym)|uniprotkb:maf1(gene name synonym)|uniprotkb:FK1(gene name synonym)|uniprotkb:AGL27(gene name)|IntAct:AT1G77080(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4511480|imex:IM-16043-3685,intact-miscore:0.37
